archive_rank,slug,title,award_date,awwwards_url,requested_url,visit_status,http_status,final_url,redirect_host_changed,mirror_status,mirror_has_html,mirror_file_count,mirror_bytes
5909,andrea-gnesato,Andrea Gnesato,2010-05-11,https://www.awwwards.com/sites/andrea-gnesato,http://z-index.it/,timeout,,,False,not_in_live_scope,False,0,0
5910,colony,Colony,2010-05-09,https://www.awwwards.com/sites/colony,http://www.colony-i.com,live_html,200,https://colony-i.com/,False,mirrored,True,1,742
5911,paul-bennett-user-interface-developer,Paul Bennett,2010-05-08,https://www.awwwards.com/sites/paul-bennett-user-interface-developer,http://pmbennett.net,live_html,200,http://pmbennett.net,False,mirrored,True,6,5333
5912,fuel-future,Fuel future,2010-05-07,https://www.awwwards.com/sites/fuel-future,http://fuelfuture.ru,live_html,200,https://kuzovnoy-remont.com/,True,mirrored,True,1,772
5913,convergese-2010,ConvergeSE 2010,2010-05-06,https://www.awwwards.com/sites/convergese-2010,http://convergese.com/,not_found,404,http://convergese.com/,False,not_in_live_scope,False,0,0
5914,sven-prim,Sven Prim,2010-05-05,https://www.awwwards.com/sites/sven-prim,http://svenprim.com/,not_found,404,http://svenprim.com/,False,not_in_live_scope,False,0,0
5915,hyperakt,Hyperakt,2010-05-04,https://www.awwwards.com/sites/hyperakt,http://hyperakt.com,live_html,200,https://www.hyperakt.com/,False,mirrored,True,1,734
5916,nissan,Nissan,2010-05-03,https://www.awwwards.com/sites/nissan,http://bit.ly/aIt3pi,not_found,404,https://www.nissanusa.com/leaf-electric-car/index.html,True,not_in_live_scope,False,0,0
5917,i-am-not-an-artist,I am not an Artist,2010-05-02,https://www.awwwards.com/sites/i-am-not-an-artist,http://www.iamnotanartist.org,live_html,200,https://www.iamnotanartist.org/,False,mirrored,True,2,1093
5918,time2project,Time2Project,2010-05-01,https://www.awwwards.com/sites/time2project,http://www.time2project.com,live_html,200,https://time2project.com/,False,mirrored,True,1,745
5919,acosmin,Acosmin,2010-04-30,https://www.awwwards.com/sites/acosmin,http://www.acosmin.com,live_html,200,https://www.acosmin.com/,False,mirrored,True,1,614
5920,poolga,Poolga,2010-04-29,https://www.awwwards.com/sites/poolga,http://poolga.com/,live_html,200,http://poolga.com/,False,mirrored,True,9,169836
5921,andy-ward,Andy Ward,2010-04-28,https://www.awwwards.com/sites/andy-ward,http://www.andyward.com/,live_html,200,https://www.andyward.com/,False,mirrored,True,2,809
5922,truf,TRÜF,2010-04-27,https://www.awwwards.com/sites/truf,http://trufcreative.com,live_html,200,https://trufcreative.com/,False,mirrored,True,1,742
5923,midtsommerjazz,Midtsommerjazz,2010-04-26,https://www.awwwards.com/sites/midtsommerjazz,http://www.midtsommerjazz.no,dns_error,,,False,not_in_live_scope,False,0,0
5924,obox-design,Obox Design,2010-04-25,https://www.awwwards.com/sites/obox-design,http://www.obox-design.com/,timeout,,,False,not_in_live_scope,False,0,0
5925,draft,Draft,2010-04-24,https://www.awwwards.com/sites/draft,http://www.draft.jp/,live_html,200,https://www.draft.jp/,False,mirrored,True,1,608
5926,the-pineapple-thief,The Pineapple Thief,2010-04-23,https://www.awwwards.com/sites/the-pineapple-thief,http://www.pineapplethief.com/,live_html,200,https://www.pineapplethief.com/,False,mirrored,True,1,749
5927,the-import,The Import,2010-04-22,https://www.awwwards.com/sites/the-import,http://www.theimport.co.uk,live_html,200,https://www.theimport.co.uk/,False,mirrored,True,1,622
5928,milrayas-design,Milrayas Design,2010-04-21,https://www.awwwards.com/sites/milrayas-design,http://www.milrayas.com/,parked,200,https://www.hugedomains.com/domain_profile.cfm?d=milrayas.com,True,not_in_live_scope,False,0,0
5929,appear,Appear,2010-04-20,https://www.awwwards.com/sites/appear,http://appear.dk,live_html,200,https://appear.dk/,False,mirrored,True,1,602
5930,the-many-faces-of,The many faces of..,2010-04-19,https://www.awwwards.com/sites/the-many-faces-of,http://themanyfacesof.com,live_html,200,https://themanyfacesof.com/,False,mirrored,True,1,741
5931,ocean-sound-recordings,Ocean Sound Recordings,2010-04-18,https://www.awwwards.com/sites/ocean-sound-recordings,http://oceansoundrecordings.com,timeout,,,False,not_in_live_scope,False,0,0
5932,artstate-visual-design,Artstate Visual Design,2010-04-17,https://www.awwwards.com/sites/artstate-visual-design,http://www.artstate.nl,dns_error,,,False,not_in_live_scope,False,0,0
5933,peterssen-keller,Peterssen / Keller,2010-04-16,https://www.awwwards.com/sites/peterssen-keller,http://www.pkarch.com/,live_html,200,https://www.pkarch.com/,False,mirrored,True,1,738
5934,field,Field,2010-04-15,https://www.awwwards.com/sites/field,http://www.field.io/,live_html,200,https://field.io/,False,no_html,False,0,0
5935,blue-sky-resumes,Blue Sky Resumes,2010-04-14,https://www.awwwards.com/sites/blue-sky-resumes,http://www.blueskyresumes.com/,live_html,200,http://www.blueskyresumes.com/,False,mirrored,True,28,1145356
5936,dna-darwing,DNA Darwing,2010-04-13,https://www.awwwards.com/sites/dna-darwing,http://www.dnadarwin.org/,live_html,200,http://www.dnadarwin.org/,False,mirrored,True,3,88840
5937,carbonmade,Carbonmade,2010-04-12,https://www.awwwards.com/sites/carbonmade,http://carbonmade.com/,live_html,200,https://carbonmade.com:443/,False,mirrored,True,1,646
5938,creative-soapbox,Creative Soapbox,2010-04-11,https://www.awwwards.com/sites/creative-soapbox,http://www.creativesoapbox.com/,live_html,200,https://creativesoapbox.com/,False,no_html,False,0,0
5939,davidgoliath,David&Goliath,2010-04-10,https://www.awwwards.com/sites/davidgoliath,http://www.davidundgoliath.com,live_html,200,https://davidundgoliath.com/,False,mirrored,True,1,751
5940,one-bit-wonder,One Bit Wonder,2010-04-09,https://www.awwwards.com/sites/one-bit-wonder,http://www.onebitwonder.com/,parked,200,https://www.hugedomains.com/domain_profile.cfm?d=onebitwonder.com,True,not_in_live_scope,False,0,0
5941,gowalla,Gowalla,2010-04-08,https://www.awwwards.com/sites/gowalla,http://gowalla.com/,timeout,,,False,not_in_live_scope,False,0,0
5942,contrast,Contrast,2010-04-07,https://www.awwwards.com/sites/contrast,http://www.contrast.ie/,network_error,,,False,not_in_live_scope,False,0,0
5943,hunters,Hunter's Wineshop,2010-04-06,https://www.awwwards.com/sites/hunters,http://wineshop.hunters.co.nz/,timeout,,,False,not_in_live_scope,False,0,0
5944,skyskraper,Skyskraper,2010-04-05,https://www.awwwards.com/sites/skyskraper,http://blog.skyskraper.net/category/folio/,dns_error,,,False,not_in_live_scope,False,0,0
5945,ignaty-nikulin-from-photoshop-to-the-brows,Ignaty Nikulin,2010-04-04,https://www.awwwards.com/sites/ignaty-nikulin-from-photoshop-to-the-brows,http://www.ignatynikulin.com,dns_error,,,False,not_in_live_scope,False,0,0
5946,yudisign,Yudisign,2010-04-03,https://www.awwwards.com/sites/yudisign,http://www.yudisign.com,parked,200,https://www.hugedomains.com/domain_profile.cfm?d=yudisign.com,True,not_in_live_scope,False,0,0
5947,cheetos-com,Cheetos.com,2010-04-02,https://www.awwwards.com/sites/cheetos-com,http://www.cheetos.com,live_html,200,https://www.cheetos.com/,False,mirrored,True,1,614
5948,bizfilings,BizFilings,2010-04-01,https://www.awwwards.com/sites/bizfilings,http://www.bizfilings.com,live_html,200,https://www.wolterskluwer.com/en/solutions/bizfilings,True,mirrored,True,1,620
5949,the-church-of-london,The Church of London,2010-03-31,https://www.awwwards.com/sites/the-church-of-london,http://www.thechurchoflondon.com,live_html,200,https://ngamenjitu.us.org/,True,mirrored,True,1,634
5950,royale,Royale,2010-03-30,https://www.awwwards.com/sites/royale,http://royale.no,live_html,200,https://6666.no/sale1/royale.htm,True,mirrored,True,1,646
5951,my-brain-art,My Brain Art,2010-03-29,https://www.awwwards.com/sites/my-brain-art,http://mybrainart.com/,live_html,200,http://mybrainart.com/,False,mirrored,True,1,656
5952,livingdesign,LivingDesign,2010-03-28,https://www.awwwards.com/sites/livingdesign,http://www.livingdesign.info/,live_html,200,https://quirkins.com/,True,mirrored,True,2,1120
5953,suddenly-oslo,Suddenly Oslo,2010-03-27,https://www.awwwards.com/sites/suddenly-oslo,http://suddenlyoslo.com/,live_html,200,http://suddenlyoslo.com/,False,mirrored,True,23,889865
5954,the-ship-and-the-sea,The Ship and the Sea,2010-03-26,https://www.awwwards.com/sites/the-ship-and-the-sea,http://theshipandthesea.com/,timeout,,,False,not_in_live_scope,False,0,0
5955,fail-ure-c2-ae,Fail-ure®,2010-03-25,https://www.awwwards.com/sites/fail-ure-c2-ae,http://www.fail-ure.net,access_blocked,403,http://www.fail-ure.net,False,not_in_live_scope,False,0,0
5956,bokicabo-bojana-borak-fashion-designer,"BokicaBo - Bojana Borak, fashion designer",2010-03-24,https://www.awwwards.com/sites/bokicabo-bojana-borak-fashion-designer,http://www.bokicabo.com,live_html,200,https://www.bokicabo.com/,False,mirrored,True,1,616
5957,plastic-beach-watch,Plastic Beach Watch,2010-03-23,https://www.awwwards.com/sites/plastic-beach-watch,http://www.plasticbeachwatch.com/,dns_error,,,False,not_in_live_scope,False,0,0
5958,studio-output,Studio Output,2010-03-22,https://www.awwwards.com/sites/studio-output,http://www.studio-output.com/,live_html,200,https://www.studio-output.com/,False,mirrored,True,1,626
5959,merci,Merci,2010-03-21,https://www.awwwards.com/sites/merci,http://www.mercyonline.co.uk/,live_html,200,https://mercyonline.co.uk/,False,mirrored,True,1,747
5960,behind-my-scenes,Behind My Scenes,2010-03-20,https://www.awwwards.com/sites/behind-my-scenes,http://behindmyscenes.com,live_html,200,https://behindmyscenes.com,False,mirrored,True,1,620
5961,the-anthropologist,the Anthropologist,2010-03-19,https://www.awwwards.com/sites/the-anthropologist,http://theanthropologist.net,access_blocked,403,https://www.anthropologie.com/stories/,True,not_in_live_scope,False,0,0
5962,made-by-many,Made by Many,2010-03-18,https://www.awwwards.com/sites/made-by-many,http://madebymany.co.uk,live_html,200,https://www.madebymany.com/,True,mirrored,True,1,737
5963,hughes,Hughes,2010-03-17,https://www.awwwards.com/sites/hughes,http://wearehughes.com/,timeout,,,False,not_in_live_scope,False,0,0
5964,sunday-vision,Sunday Vision,2010-03-16,https://www.awwwards.com/sites/sunday-vision,http://sunday-vision.com/index.html,not_found,404,https://sunday-vision.com/index.html,False,not_in_live_scope,False,0,0
5965,oliver-james,Oliver James,2010-03-15,https://www.awwwards.com/sites/oliver-james,http://www.goslingo.com/,dns_error,,,False,not_in_live_scope,False,0,0
5966,carl-rosekilly,Carl Rosekilly,2010-03-14,https://www.awwwards.com/sites/carl-rosekilly,http://www.carlrosekilly.co.uk/,timeout,,,False,not_in_live_scope,False,0,0
5967,butech,Butech,2010-03-13,https://www.awwwards.com/sites/butech,http://www.butech.es,server_error,503,https://www.butech.es:443/,False,not_in_live_scope,False,0,0
5968,jar-design-2,Jar Design,2010-03-12,https://www.awwwards.com/sites/jar-design-2,http://www.freshnotcanned.com,live_html,200,https://www.freshnotcanned.com/,False,mirrored,True,2,827
5969,socialsnack,SocialSnack,2010-03-11,https://www.awwwards.com/sites/socialsnack,http://socialsnack.com/,live_html,200,http://socialsnack.com/,False,mirrored,True,3,146321
5970,bowtie,Bowtie.,2010-03-10,https://www.awwwards.com/sites/bowtie,http://www.bowtieperiod.com/,live_html,200,http://www.bowtieperiod.com/,False,mirrored,True,1,354
5971,friendly-duck,Friendly Duck,2010-03-09,https://www.awwwards.com/sites/friendly-duck,http://www.bythepond.co.uk,live_html,200,https://www.bythepond.co.uk/,False,mirrored,True,1,743
5972,rich-brown-2,Rich Brown,2010-03-08,https://www.awwwards.com/sites/rich-brown-2,http://www.richbrown.info/,live_html,200,https://www.richbrown.info/,False,mirrored,True,1,741
5973,raven-photography,Raven Photography,2010-03-07,https://www.awwwards.com/sites/raven-photography,http://www.raven-photography.nl/,live_html,200,https://raven-photography.nl/,False,mirrored,True,1,632
5974,beatriz-carosini,Beatriz Carosini,2010-03-06,https://www.awwwards.com/sites/beatriz-carosini,http://www.bcarosini.com,live_html,200,http://www.bcarosini.com,False,mirrored,True,1,348
5975,the-albany,The Albany,2010-03-05,https://www.awwwards.com/sites/the-albany,http://www.thealbany.org.uk/,live_html,200,https://www.thealbany.org.uk,False,mirrored,True,1,624
5976,rain-creative-lab-portfolio,Rain Creative Lab Portfolio,2010-03-04,https://www.awwwards.com/sites/rain-creative-lab-portfolio,http://www.raincreativelab.com,live_html,200,https://www.raincreativelab.com/,False,mirrored,True,1,630
5977,noon-solar,Noon Solar,2010-03-03,https://www.awwwards.com/sites/noon-solar,http://www.noonstyle.com/,live_html,200,http://www.noonstyle.com/,False,mirrored,True,1,348
5978,duchy-originals,Duchy originals,2010-03-02,https://www.awwwards.com/sites/duchy-originals,http://www.duchyoriginals.com/,http_error,400,http://www.duchyoriginals.com/,False,not_in_live_scope,False,0,0
5979,grupo-mospromstroy,Grupo Mospromstroy,2010-03-01,https://www.awwwards.com/sites/grupo-mospromstroy,http://www.mospromstroy.com/,live_html,200,https://www.mospromstroy.com/,False,mirrored,True,1,745
5980,geryit,Geryit,2010-02-28,https://www.awwwards.com/sites/geryit,http://www.geryit.com,live_html,200,https://geryit.com/,False,no_html,False,0,0
5981,planetperki,Planetperki,2010-02-27,https://www.awwwards.com/sites/planetperki,http://www.planetperki.co.uk,dns_error,,,False,not_in_live_scope,False,0,0
5982,ad-60,AD 60,2010-02-26,https://www.awwwards.com/sites/ad-60,http://www.ad60.com/,not_found,404,http://www.ad60.com/,False,not_in_live_scope,False,0,0
5983,themakeapps,TheMakeApps,2010-02-25,https://www.awwwards.com/sites/themakeapps,http://theymakeapps.com/,server_error,500,http://theymakeapps.com/,False,not_in_live_scope,False,0,0
5984,pretty-production,Pretty Production,2010-02-24,https://www.awwwards.com/sites/pretty-production,http://www.prettyproduction.com/,live_html,200,https://efterklang.org/,True,mirrored,True,1,779
5985,divensis,Divensis,2010-02-23,https://www.awwwards.com/sites/divensis,http://divensis.no,live_html,200,https://divensis.no/,False,no_html,False,0,0
5986,sjsu,SJSU,2010-02-22,https://www.awwwards.com/sites/sjsu,http://ad.sjsu.edu/,dns_error,,,False,not_in_live_scope,False,0,0
5987,modstudio,Modstudio,2010-02-21,https://www.awwwards.com/sites/modstudio,http://www.modstudio.com.ar,dns_error,,,False,not_in_live_scope,False,0,0
5988,because-studio,Because Studio,2010-02-20,https://www.awwwards.com/sites/because-studio,http://www.becausestudio.co.uk,dns_error,,,False,not_in_live_scope,False,0,0
5989,rekkiabilly,Rekkiabilly,2010-02-19,https://www.awwwards.com/sites/rekkiabilly,http://www.rekkiabilly.com,live_html,200,http://www.rekkiabilly.com,False,mirrored,True,1,669
5990,ready-made-designs,Ready made designs,2010-02-18,https://www.awwwards.com/sites/ready-made-designs,http://www.readymadedesigns.co.uk/,network_error,,,False,not_in_live_scope,False,0,0
5991,duplos,Duplos,2010-02-17,https://www.awwwards.com/sites/duplos,http://duplos.org/,live_html,200,http://duplos.org/,False,mirrored,True,6,43340
5992,behind-the-websites,Behind the websites,2010-02-16,https://www.awwwards.com/sites/behind-the-websites,http://behindthewebsites.com,dns_error,,,False,not_in_live_scope,False,0,0
5993,simon-collison,Simon Collison,2010-02-15,https://www.awwwards.com/sites/simon-collison,http://colly.com/,live_html,200,https://colly.com/,False,mirrored,True,1,602
5994,vgrafiks,Vgrafiks,2010-02-14,https://www.awwwards.com/sites/vgrafiks,http://www.vgrafiks.com,timeout,,,False,not_in_live_scope,False,0,0
5995,circa-the-prince,"Circa, the Prince",2010-02-12,https://www.awwwards.com/sites/circa-the-prince,http://www.circa.com.au/,live_html,200,https://circa.com.au/,False,mirrored,True,1,737
5996,tim-bjorg,Tim Bjorn,2010-02-11,https://www.awwwards.com/sites/tim-bjorg,http://madebytim.com/,live_html,200,http://madebytim.com/,False,mirrored,True,1,1238
5997,ing-entertainment,IGN Entertainment,2010-02-10,https://www.awwwards.com/sites/ing-entertainment,http://corp.ign.com/,live_html,200,https://corp.ign.com/,False,mirrored,True,2,797
5998,fat-man,Fat Man,2010-02-09,https://www.awwwards.com/sites/fat-man,http://fat-man-collective.com,tls_error,,,False,not_in_live_scope,False,0,0
5999,digital-podge,Digital Podge,2010-02-08,https://www.awwwards.com/sites/digital-podge,http://www.digitalpodge.co.uk/2009/,live_html,200,https://www.digitalpodge.co.uk/2009/,False,mirrored,True,1,638
6000,the-peach-design,The Peach Design,2010-02-07,https://www.awwwards.com/sites/the-peach-design,http://www.thepeachdesign.com,timeout,,,False,not_in_live_scope,False,0,0
6001,thailand-globetrotter,Thailand Globetrotter,2010-02-06,https://www.awwwards.com/sites/thailand-globetrotter,http://www.thailandtravel.or.jp/tektek/,live_html,200,https://thailandtravel.or.jp/tektek/,False,mirrored,True,1,646
6002,haik-avanian,Haik Avanian,2010-02-05,https://www.awwwards.com/sites/haik-avanian,http://haikavanian.com/,dns_error,,,False,not_in_live_scope,False,0,0
6003,marcin-kaniewski,Marcin Kaniewski,2010-02-04,https://www.awwwards.com/sites/marcin-kaniewski,http://www.marcinkaniewski.com/,dns_error,,,False,not_in_live_scope,False,0,0
6004,zachary-pulman,Zachary Pulman,2010-02-03,https://www.awwwards.com/sites/zachary-pulman,http://zacharypulman.com,live_html,200,https://www.zacharypulman.com/,False,mirrored,True,2,812
6005,indofolio,Indofolio,2010-02-02,https://www.awwwards.com/sites/indofolio,http://www.indofolio.com/,live_html,200,http://www.indofolio.com/,False,mirrored,True,1,419791
6006,academy,Academy,2010-02-01,https://www.awwwards.com/sites/academy,http://www.weareacademy.com/,live_html,200,http://www.weareacademy.com/,False,mirrored,True,1,354
6007,full-fat-studios,Full Fat Studios,2010-01-31,https://www.awwwards.com/sites/full-fat-studios,http://www.fullfatstudios.co.uk,not_found,404,http://www.fullfatstudios.co.uk,False,not_in_live_scope,False,0,0
6008,testlab-c2-b2,TestLab²,2010-01-30,https://www.awwwards.com/sites/testlab-c2-b2,http://www.testlab2.com,live_html,200,http://www.testlab2.com,False,mirrored,True,1,654
6009,colors-77,Colors 77,2010-01-29,https://www.awwwards.com/sites/colors-77,http://lab.colorsmagazine.com/,timeout,,,False,not_in_live_scope,False,0,0
6010,amilo-car,Amilo car,2010-01-28,https://www.awwwards.com/sites/amilo-car,http://www.amilocar.cz/,dns_error,,,False,not_in_live_scope,False,0,0
6011,nuemedia,Nuemedia,2010-01-27,https://www.awwwards.com/sites/nuemedia,http://www.nue-media.com,live_html,200,https://www.nue-media.com/,False,mirrored,True,1,739
6012,vegas-uncorkd,Vegas Uncork'd,2010-01-26,https://www.awwwards.com/sites/vegas-uncorkd,http://www.vegasuncorked.com,live_html,200,https://www.visitlasvegas.com/restaurants-and-nightlife/?utm_campaign=vegasuncorked-url&utm_medium=redirect&utm_source=redirect,True,mirrored,True,1,951
6013,foxtie,Foxtie,2010-01-25,https://www.awwwards.com/sites/foxtie,http://www.foxtie.com,live_html,200,http://www.foxtie.com,False,mirrored,True,1,342
6014,chanel-paris-shanghai,Chanel Paris Shanghai,2010-01-24,https://www.awwwards.com/sites/chanel-paris-shanghai,http://www.chanel-paris-shanghai.com/en-as,live_html,200,https://truthontatelabianca.com/,True,mirrored,True,5,1010020
6015,mushroom-digital,Mushroom Digital,2010-01-23,https://www.awwwards.com/sites/mushroom-digital,http://www.mushroomdigital.co.uk,live_html,200,https://www.mushroomdigital.co.uk/,False,mirrored,True,1,760
6016,morphix-blog,Morphix Blog,2010-01-22,https://www.awwwards.com/sites/morphix-blog,http://blog.morphix.si/,live_html,200,https://picons.me/blog/,True,mirrored,True,1,735
6017,yaron-schoen,Yaron Schoen,2010-01-21,https://www.awwwards.com/sites/yaron-schoen,http://www.yaronschoen.com,live_html,200,https://www.yaronschoen.com/,False,mirrored,True,1,748
6018,teez,Teez,2010-01-20,https://www.awwwards.com/sites/teez,http://teez.com.ua/,dns_error,,,False,not_in_live_scope,False,0,0
6019,uve-digital-producers,UVE Digital Producers,2010-01-19,https://www.awwwards.com/sites/uve-digital-producers,http://www.uveproducers.com/,dns_error,,,False,not_in_live_scope,False,0,0
6020,charary,Charary,2010-01-18,https://www.awwwards.com/sites/charary,http://www.charary.com/,live_html,200,http://www.charary.com/,False,mirrored,True,9,83770
6021,jovenes-contra-la-violencia,Jóvenes contra la Violencia,2010-01-17,https://www.awwwards.com/sites/jovenes-contra-la-violencia,http://jovenescontralaviolencia.org,live_html,200,https://www.facebook.com/JCVGuatemala,True,mirrored,True,1,815
6022,sourires-de-la-rue,Sourires De La Rue,2010-01-16,https://www.awwwards.com/sites/sourires-de-la-rue,http://souriresdelarue.ch,dns_error,,,False,not_in_live_scope,False,0,0
6023,pixlogix,Pixlogix,2010-01-15,https://www.awwwards.com/sites/pixlogix,http://www.pixlogix.com,live_html,200,https://www.pixlogix.com/,False,no_html,False,0,0
6024,giraffe,Giraffe,2010-01-14,https://www.awwwards.com/sites/giraffe,http://www.giraffe.net,live_html,200,https://www.giraffe.net:443/,False,mirrored,True,1,650
6025,tukuru-hito,Tukuru Hito,2010-01-13,https://www.awwwards.com/sites/tukuru-hito,http://tukuru-hito.jp,dns_error,,,False,not_in_live_scope,False,0,0
6026,uncle-emile-is-thomas-balland,Uncle Emile is Thomas BALLAND,2010-01-12,https://www.awwwards.com/sites/uncle-emile-is-thomas-balland,http://uncleemile.fr,dns_error,,,False,not_in_live_scope,False,0,0
6027,aussie-bbq-legends,Aussie BBQ Legends,2010-01-11,https://www.awwwards.com/sites/aussie-bbq-legends,http://www.aussiebbqlegends.com/aussie-bbq-legends,live_html,200,http://www.aussiebbqlegends.com/aussie-bbq-legends,False,mirrored,True,1,398
6028,andres-iniesta-portfolio,Andrés Iniesta Portfolio,2010-01-10,https://www.awwwards.com/sites/andres-iniesta-portfolio,http://ainiesta.com,http_error,444,http://ainiesta.com,False,not_in_live_scope,False,0,0
6029,kinetic-shadows,Kinetic Shadows,2010-01-09,https://www.awwwards.com/sites/kinetic-shadows,http://kineticshadows.com,live_html,200,http://kineticshadows.com,False,mirrored,True,1,687
6030,freelance-web-designer-gummisig,Freelance Web Designer gummisig,2010-01-08,https://www.awwwards.com/sites/freelance-web-designer-gummisig,http://www.gummisig.com,live_html,200,http://www.gummisig.com,False,mirrored,True,12,305218
6031,computerlove,Computerlove,2010-01-07,https://www.awwwards.com/sites/computerlove,http://www.cpluv.com,live_html,200,http://www.cpluv.com,False,mirrored,True,1,39146
6032,iconeden,IconEden,2010-01-06,https://www.awwwards.com/sites/iconeden,http://www.iconeden.com/,dns_error,,,False,not_in_live_scope,False,0,0
6033,yello-studio,yello studio,2010-01-05,https://www.awwwards.com/sites/yello-studio,http://www.yellostudio.co.uk/index.php#portfolio,live_html,200,https://yello.studio/index.php,True,mirrored,True,17,555306
6034,hydragames,HydraGames,2010-01-04,https://www.awwwards.com/sites/hydragames,http://www.hydragames.de,not_found,404,http://www.hydragames.de,False,not_in_live_scope,False,0,0
6035,vunky-blog,Vunky Blog,2010-01-03,https://www.awwwards.com/sites/vunky-blog,http://www.vunkyblog.net,live_html,200,https://www.vunkyblog.net/,False,mirrored,True,1,739
6036,chopeh,chopeh,2010-01-02,https://www.awwwards.com/sites/chopeh,http://www.chopeh.com,live_html,200,https://petelacey.work/,True,mirrored,True,1,762
6037,zee,Zee,2010-01-01,https://www.awwwards.com/sites/zee,http://zee.com.br,live_html,200,https://medium.com/@FabianoMe/zee-design-ltda-o-fim-de-um-ciclo-710c2dacc7b9,True,mirrored,True,1,857
6038,rebecca-barry-director-writer,"Rebecca Barry, Director",2009-12-31,https://www.awwwards.com/sites/rebecca-barry-director-writer,http://www.rebeccabarry.com.au/,live_html,200,https://rebeccabarry.com.au/,False,mirrored,True,2,1099
6039,matthiasschuetz-com,MatthiasSchuetz.com,2009-12-30,https://www.awwwards.com/sites/matthiasschuetz-com,http://matthiasschuetz.com/,live_html,200,http://matthiasschuetz.com/,False,mirrored,True,1,1006
6040,cavalier-literary-couture,Cavalier Literary Couture,2009-12-29,https://www.awwwards.com/sites/cavalier-literary-couture,http://www.cavalierliterarycouture.com/,live_html,200,http://www.cavalierliterarycouture.com/,False,mirrored,True,4,38171
6041,rga,R/GA,2009-12-28,https://www.awwwards.com/sites/rga,http://www.rga.com,live_html,200,https://www.rga.com/,False,mirrored,True,1,606
6042,giuliovittorio-rasini-fotopittore,GiulioVittorio Rasini - Fotopittore,2009-12-26,https://www.awwwards.com/sites/giuliovittorio-rasini-fotopittore,http://www.giuliorasini.com,live_html,200,http://www.giuliorasini.com,False,mirrored,True,1,2
6043,pompidou,Pompidou,2009-12-25,https://www.awwwards.com/sites/pompidou,http://pompidou.pl/index.html,live_html,200,https://www.pompidou.pl/index.html,False,mirrored,True,5,149834
6044,nectar-boutique,Nectar Boutique,2009-12-24,https://www.awwwards.com/sites/nectar-boutique,http://NectarBoutique.com,live_html,200,http://NectarBoutique.com,False,mirrored,True,2,10029
6045,jay-hollywood-freelancer,Jay Hollywood Freelancer,2009-12-23,https://www.awwwards.com/sites/jay-hollywood-freelancer,http://www.jayhollywood.com.au/,live_html,200,http://www.jayhollywood.com.au/,False,mirrored,True,1,430
6046,gritti-rollo,Gritti Rollo,2009-12-22,https://www.awwwards.com/sites/gritti-rollo,http://www.grittirollo.it/,live_html,200,https://www.grittirollo.it/,False,mirrored,True,1,741
6047,buzapp,Buzapp,2009-12-21,https://www.awwwards.com/sites/buzapp,http://www.buzapp.com,live_html,200,http://www.buzapp.com,False,mirrored,True,1,342
6048,champagne,Champagne,2009-12-20,https://www.awwwards.com/sites/champagne,http://www.plus-de-bulles.com,live_html,200,https://www.plus-de-bulles.com/,False,mirrored,True,1,754
6049,alex-carabi,Alex Carabi,2009-12-19,https://www.awwwards.com/sites/alex-carabi,http://www.alexcarabi.com,live_html,200,https://www.alexcarabi.com/,False,mirrored,True,1,741
6050,ihook-creative-portfolio,iHook Creative Portfolio,2009-12-18,https://www.awwwards.com/sites/ihook-creative-portfolio,http://www.ihookcreative.com,live_html,200,http://www.ihookcreative.com,False,mirrored,True,2,5460
6051,idan-arbel,Idan Arbel,2009-12-17,https://www.awwwards.com/sites/idan-arbel,http://www.arbel-designs.com,live_html,200,http://www.arbel-designs.com,False,mirrored,True,1,356
6052,england-squash,England Squash,2009-12-16,https://www.awwwards.com/sites/england-squash,http://www.englandsquashandracketball.com,live_html,200,https://www.hotels-of-london.com/en/englandsquashandracketball.html,True,mirrored,True,1,887
6053,chantyce,Chantyce,2009-12-15,https://www.awwwards.com/sites/chantyce,http://www.chantyce.com/,live_html,200,https://www.seantice.com/,True,mirrored,True,1,767
6054,radium-2,Radium,2009-12-14,https://www.awwwards.com/sites/radium-2,http://www.radiumlabs.com,live_html,200,http://www.radiumlabs.com,False,mirrored,True,1,350
6055,fubiz,Fubiz,2009-12-13,https://www.awwwards.com/sites/fubiz,http://www.fubiz.net,live_html,200,https://www.fubiz.net/,False,mirrored,True,1,731
6056,we-make,We Make,2009-12-12,https://www.awwwards.com/sites/we-make,http://www.wemake.no,live_html,200,https://www.wemake.no/,False,mirrored,True,1,736
6057,young,Young,2009-12-11,https://www.awwwards.com/sites/young,http://www.weareyoung.co.uk,live_html,200,https://www.weareyoung.co.uk/,False,mirrored,True,1,745
6058,cara-de-poker,Cara de Poker,2009-12-10,https://www.awwwards.com/sites/cara-de-poker,http://www.caradepoker.com,live_html,200,http://caradepoker.com/,False,mirrored,True,1,743
6059,helvetic-brands,helvetic brands,2009-12-09,https://www.awwwards.com/sites/helvetic-brands,http://www.helveticbrands.ch/,live_html,200,http://www.helveticbrands.ch/,False,mirrored,True,30,497830
6060,holte-design,Holte Design,2009-12-08,https://www.awwwards.com/sites/holte-design,http://www.holtedesign.no,live_html,200,https://holtedesign.no/,False,mirrored,True,1,620
6061,american-village-builders,American Village Builders,2009-12-07,https://www.awwwards.com/sites/american-village-builders,http://avbhomes.com,live_html,200,http://avbhomes.com,False,mirrored,True,1,338
